"DepartmentKey","Address","City","County","DepartmentName","DepartmentSpecialty","DepartmentType","PostalCode","CensusTract"
234,"1979 Milky Way","VERONA","*Unspecified","EMH NEURO ICU","Neurological Intensive Care","ICU","53593",55025012700
235,"1979 Milky Way","VERONA","*Unspecified","EMH PEDIATRIC ICU","Pediatric Intensive Care","ICU","53593",55025012700
236,"1979 Milky Way","VERONA","*Unspecified","EMH SURGICAL ICU","Surgical Intensive Care","ICU","53593",55025012700
237,"1979 Milky Way","VERONA","*Unspecified","EMH TRANSPLANT","Transplant","HOD","53593",55025012700
238,"1979 Milky Way","VERONA","*Unspecified","EMH PULMONARY FUNC LAB","Pulmonology","HOD","53593",55025012700
239,"1979 Milky Way","VERONA","*Unspecified","EMH RESP THERAPY","Respiratory Therapy","*Unknown","53593",55025012700
240,"1979 Milky Way","VERONA","*Unspecified","EMH SLEEP LAB","Sleep Medicine","HOD","53593",55025012700
241,"1979 Milky Way","VERONA","*Unspecified","EMH OCC THERAPY","Occupational Therapy","HOD","53593",55025012700
242,"1979 Milky Way","VERONA","*Unspecified","EMH SPEECH PATHOLOGY","Speech Therapy","HOD","53593",55025012700
243,"1979 Milky Way","VERONA","*Unspecified","EMH DIALYSIS","Nephrology","HOD","53593",55025012700
244,"1979 Milky Way","VERONA","*Unspecified","EMH PHYS MED & REHAB","Physical Medicine and Rehabilitation","HOD","53593",55025012700
245,"1979 Milky Way","VERONA","*Unspecified","EMH ONCOLOGY","Oncology","HOD","53593",55025012700
246,"1979 Milky Way","VERONA","*Unspecified","EMH PERIOP SERVICES","*Unspecified","OR","53593",55025012700
247,"1979 Milky Way","VERONA","*Unspecified","EMH PSY DAY TREATMENT","Psychiatry","HOD","53593",55025012700
248,"1979 Milky Way","VERONA","*Unspecified","EMH PED GASTROENTEROLOGY","Pediatric Gastroenterology","*Unknown","53593",55025012700
249,"1979 Milky Way","VERONA","*Unspecified","EMH PED GENERAL SURGERY","Pediatric Surgery","*Unknown","53593",55025012700
250,"1979 Milky Way","VERONA","*Unspecified","EMH PED TRANSPLANT","Transplant","*Unknown","53593",55025012700
251,"1979 Milky Way","VERONA","*Unspecified","EMH PED URGENT CARE","Pediatric Emergency Medicine","*Unknown","53593",55025012700
252,"1979 Milky Way","VERONA","*Unspecified","EMH ANESTHESIA","Anesthesiology","HOD","53593",55025012700
253,"1979 Milky Way","VERONA","*Unspecified","EMH BURN","Burn Surgery","*Unknown","53593",55025012700
254,"1979 Milky Way","VERONA","*Unspecified","EMH HOSPICE CARE","*Unspecified","*Unknown","53593",55025012700
255,"1979 Milky Way","VERONA","*Unspecified","EMH ONCOLOGY PHARMACY","*Unspecified","*Unknown","53593",55025012700
256,"1979 Milky Way","VERONA","*Unspecified","EMH PRE-ADMISSION TESTING","Pre-Admission Testing","*Unknown","53593",55025012700
257,"1979 Milky Way","VERONA","*Unspecified","EMH BREAST IMAGING","Radiology","HOD","53593",55025012700
258,"1979 Milky Way","VERONA","*Unspecified","EMH DEXA IMAGING","Radiology","HOD","53593",55025012700
259,"1979 Milky Way","VERONA","*Unspecified","EMH X-RAY IMAGING","Radiology","HOD","53593",55025012700
260,"1979 Milky Way","VERONA","*Unspecified","EMH US IMAGING","Radiology","HOD","53593",55025012700
261,"1979 Milky Way","VERONA","*Unspecified","EMH CT IMAGING","Radiology","HOD","53593",55025012700
262,"1979 Milky Way","VERONA","*Unspecified","EMH IR IMAGING","Radiology","OR","53593",55025012700
263,"1979 Milky Way","VERONA","*Unspecified","EMH NUCLEAR MEDICINE","Radiology","HOD","53593",55025012700
264,"1979 Milky Way","VERONA","*Unspecified","EMH SOCIAL WORK","Social Services","HOD","53593",55025012700
265,"1979 Milky Way","VERONA","*Unspecified","EMH GI SERVICES","*Unspecified","OR","53593",55025012700
266,"1979 Milky Way","VERONA","*Unspecified","EMH CASE MANAGEMENT","Social Services","*Unknown","53593",55025012700
267,"1979 Milky Way","VERONA","*Unspecified","EMH BARIATRIC SURGERY","Bariatrics","*Unknown","53593",55025012700
268,"1979 Milky Way","VERONA","*Unspecified","EMH MRI IMAGING","Radiology","HOD","53593",55025012700
269,"1979 Milky Way","VERONA","*Unspecified","EMH VASCULAR LAB","Lab","HOD","53593",55025012700
270,NA,"VERONA","DANE","EMH INFUSION THERAPY","Infusion Therapy","HOD","53593",55025012700
271,NA,NA,"*Unspecified","EMH MEDICINE SERVICES","*Unspecified","*Unknown",NA,NA
272,NA,NA,"*Unspecified","EMH SURGICAL SERVICES","*Unspecified","*Unknown",NA,NA
273,NA,NA,"*Unspecified","EMH CRITICAL CARE","*Unspecified","*Unknown",NA,NA
274,NA,NA,"*Unspecified","EMH OBSTETRICS SVCS","*Unspecified","*Unknown",NA,NA
275,NA,NA,"*Unspecified","EMH PEDIATRICS SVCS","*Unspecified","*Unknown",NA,NA
276,"1979 Milky Way","VERONA","*Unspecified","EMH NUTRITION","Nutrition","*Unknown","53593",55025012700
277,"1301 W 12th","Emporia","LYON","EMPORIA FAMILY PRACTICE","Family Medicine","*Unknown","66801",20111000300
278,"1301 W 12th","Emporia","LYON","EMPORIA INTERNAL MED","Internal Medicine","*Unknown","66801",20111000300
279,"1301 W 12th","Emporia","LYON","EMPORIA PEDIATRICS 4TH FLOOR","Pediatrics","*Unknown","66801",20111000300
280,"1301 W 12th","Emporia","LYON","EMPORIA LAB","Lab","*Unknown","66801",20111000300
281,"1301 W 12th","Emporia","LYON","EMPORIA ULTRASOUND","Radiology","*Unknown","66801",20111000300
282,"1301 W 12th","Emporia","LYON","EMPORIA XRAY","Radiology","*Unknown","66801",20111000300
283,"1301 W 12th","Emporia","LYON","EMPORIA OCCUPATIONAL THERAPY","Physical Therapy","*Unknown","66801",20111000300
284,"1301 W 12th","Emporia","LYON","EMPORIA SURGERY","General Surgery","*Unknown","66801",20111000300
285,"1301 W 12th","Emporia","LYON","EMPORIA OBSTETRICS AND GYNECOLOGY","Obstetrics and Gynecology","*Unknown","66801",20111000300
286,"1301 W 12th","Emporia","LYON","EMPORIA CARDIOLOGY","Cardiology","*Unknown","66801",20111000300
287,"1301 W 12th","Emporia","LYON","EMPORIA ALLERGY","Allergy","*Unknown","66801",20111000300
288,"1301 W 12th","Emporia","LYON","EMPORIA NEUROLOGY","Neurology","*Unknown","66801",20111000300
289,"1301 W 12th","Emporia","LYON","EMPORIA NEPHROLOGY","Nephrology","*Unknown","66801",20111000300
290,"1301 W 12th Ave","Emporia","LYON","EMPORIA UROLOGY","Urology","*Unknown","66801-2592",NA
291,"1301 W 12th","Emporia","LYON","EMPORIA LAB EMP IH","Lab","*Unknown","66801",20111000300
292,"1301 W 12th","Emporia","LYON","EMPORIA NEURO SURGERY","Neurosurgery","*Unknown","66801",20111000300
293,"1301 W 12th","Emporia","LYON","EMPORIA VEIN CLINIC","Cardiology","*Unknown","66801",20111000300
294,"1301 W 12th","EMPORIA","LYON","EMPORIA PEDS CARDIO","Cardiology","*Unknown","66801",20111000300
295,"1301 W 12th Ave,Suite 401","EMPORIA","LYON","EMPORIA PEDS ONC/HEM","Hematology and Oncology","*Unknown","66801",20111000300
296,"1301 W 12th","Emporia","LYON","EMPORIA ENDOCRINOLOGY","Endocrinology","*Unknown","66801",20111000300
297,"1301 W 12th","Emporia","LYON","EMPORIA ORTHOPEDICS","Orthopedic Surgery","*Unknown","66801",20111000300
298,"1301 W 12th","Emporia","LYON","EMPORIA CTS","Cardiothoracic Surgery","*Unknown","66801",20111000300
299,"3520 SW 6th Ave","Topeka","SHAWNEE","6TH FRAZIER ENDOCRINOLOGY","Endocrinology","*Unknown","66606",20177000500
300,"3520 SW 6th Ave","Topeka","SHAWNEE","6TH FRAZIER PEDS ENDOCRINOLOGY","Pediatric Endocrinology","*Unknown","66606",20177000500
301,"3520 SW 6th Ave","Topeka","SHAWNEE","6TH FRAZIER X-RAY","Radiology","*Unknown","66606",20177000500
302,"3520 SW 6th Ave","Topeka","SHAWNEE","6TH FRAZIER LAB","Lab","*Unknown","66606",20177000500
303,"3520 SW 6th Ave","Topeka","SHAWNEE","6TH FRAZIER DIABETES LEARNING CENTER","Endocrinology","*Unknown","66606",20177000500
304,"3520 SW 6th Ave","Topeka","SHAWNEE","6TH FRAZIER LAB EMP IH","Lab","*Unknown","66606",20177000500
305,"1979 Milky Way","VERONA","*Unspecified","EMH CARDIAC CATH LAB","Cardiology","OR","53593",55025012700
306,"929 SW Mulvane St","Topeka","SHAWNEE","HEART CENTER X-RAY","Radiology","*Unknown","66606",20177000500
307,"929 SW Mulvane St","Topeka","SHAWNEE","HEART CENTER LAB","Lab","*Unknown","66606",20177000500
308,"929 SW Mulvane St","Topeka","SHAWNEE","HEART CENTER CARDIOLOGY","Cardiology","*Unknown","66606",20177000500
309,"929 SW Mulvane St","Topeka","SHAWNEE","HEART CENTER ULTRASOUND","Radiology","*Unknown","66606",20177000500
310,"929 SW Mulvane St","Topeka","SHAWNEE","HEART CENTER NUCLEAR MED","Radiology","*Unknown","66606",20177000500
311,"929 SW Mulvane St","Topeka","SHAWNEE","HEART CENTER ANTI COAG CLINIC","Cardiology","*Unknown","66606",20177000500
312,"929 SW Mulvane St","Topeka","SHAWNEE","HEART FAILURE CLINIC","Cardiology","*Unknown","66606",20177000500
313,"929 SW Mulvane St","Topeka","SHAWNEE","HEART CENTER VEIN CLINIC","Cardiology","*Unknown","66606",20177000500
314,"929 SW Mulvane St","Topeka","SHAWNEE","HEART CENTER PACEMAKER CLINIC","Cardiology","*Unknown","66606",20177000500
315,"1979 Milky Way","VERONA","*Unspecified","EMH CARDIAC NIC","Cardiology","HOD","53593",55025012700
316,"929 SW Mulvane St","Topeka","SHAWNEE","HEART CENTER PEDIATRIC CARDIOLOGY","Pediatric Cardiology","*Unknown","66606",20177000500
317,"929 SW Mulvane St","Topeka","SHAWNEE","HEART CENTER LIPID CLINIC","Cardiology","*Unknown","66606",20177000500
318,"929 SW Mulvane St","TOPEKA","SHAWNEE","HEART CENTER CARDIAC IMAGING","Radiology","*Unknown","66606-1677",NA
319,"929 SW Mulvane St","Topeka","SHAWNEE","CARDIOTHORACIC SURGERY-HC","Cardiothoracic Surgery","*Unknown","66606",20177000500
320,"929 SW Mulvane","Topeka","SHAWNEE","HEART CENTER VALVE","Cardiology","*Unknown","66606",20177000500
321,"1979 Milky Way","VERONA","*Unspecified","EMH CARDIAC SERVICES","Cardiology","HOD","53593",55025012700
322,"1979 Milky Way","VERONA","*Unspecified","EMH CARDIAC REHAB","Cardiology","HOD","53593",55025012700
323,NA,NA,"*Unspecified","EMH NEUROLOGY","Neurology","*Unknown",NA,NA
324,"823 SW Mulvane St","Topeka","SHAWNEE","823 INTERNAL MEDICINE","Internal Medicine","*Unknown","66606",20177000500
325,"823 SW Mulvane St","Topeka","SHAWNEE","823 BARIATRICS","Bariatrics","*Unknown","66606",20177000500
326,"823 SW Mulvane St","Topeka","SHAWNEE","823 X-RAY","Radiology","*Unknown","66606",20177000500
327,"823 SW Mulvane St","Topeka","SHAWNEE","823 LAB","Lab","*Unknown","66606",20177000500
328,"823 SW Mulvane St 3rd Floor","Topeka","SHAWNEE","823 PULMONARY","Pulmonology","*Unknown","66606",20177000500
329,"823 SW Mulvane St","Topeka","SHAWNEE","823 UROLOGY","Urology","*Unknown","66606",20177000500
330,"823 SW Mulvane St","Topeka","SHAWNEE","823 FAMILY PRACTICE","Family Medicine","*Unknown","66606",20177000500
331,"823 SW Mulvane St","Topeka","SHAWNEE","823 NEPHROLOGY","Nephrology","*Unknown","66606",20177000500
332,"823 SW Mulvane St","Topeka","SHAWNEE","823 ORTHOPEDICS","Orthopedic Surgery","*Unknown","66606",20177000500
333,"823 SW Mulvane St","Topeka","SHAWNEE","823 PULMONARY","Pulmonology","*Unknown","66606",20177000500
334,"823 SW Mulvane St 3rd Floor","Topeka","SHAWNEE","823 PULMONARY LAB","Pulmonology","*Unknown","66606",20177000500
335,"823 SW Mulvane St","Topeka","SHAWNEE","823 WOMEN'S CENTER","Radiology","*Unknown","66606",20177000500
336,"823 SW Mulvane St","Topeka","SHAWNEE","823 SURGERY GENERAL","General Surgery","*Unknown","66606",20177000500
337,"823 SW Mulvane St","Topeka","SHAWNEE","823 SURGERY NEURO","Neurosurgery","*Unknown","66606",20177000500
338,"823 SW Mulvane St, Suite 220","Topeka","SHAWNEE","823 SURGERY OPHTHALMOLOGY","Ophthalmology","*Unknown","66606",20177000500
339,"823 SW Mulvane St","Topeka","SHAWNEE","823 SURGERY ULTRASOUND","Radiology","*Unknown","66606",20177000500
340,"823 SW Mulvane St","Topeka","SHAWNEE","CLINICAL RESEARCH CNTR","Research","*Unknown","66606",20177000500
341,"823 SW Mulvane St","Topeka","SHAWNEE","823 WOUNDCARE","Wound Care","*Unknown","66606",20177000500
342,"823 SW Mulvane St","TOPEKA","SHAWNEE","823 TREATMENT ROOM","*Unspecified","*Unknown","66606",20177000500
343,"823 SW Mulvane St","Topeka","SHAWNEE","823 LAB EMP IH","Lab","*Unknown","66606",20177000500
344,"823 SW Mulvane St","Topeka","SHAWNEE","823 BREAST DIAGNOSTIC","Radiology","HOD","66606",20177000500
345,"823 SW Mulvane St Suite 200","TOPEKA","SHAWNEE","823 PLASTIC SURGERY","Plastic Surgery","*Unknown","66606",20177000500
346,"823 SW Mulvane St","TOPEKA","SHAWNEE","823 ORTHO X-RAY","Radiology","*Unknown","66606",20177000500
347,"823 SW Mulvane St","TOPEKA","SHAWNEE","OP PALLIATIVE MEDICINE","Palliative Medicine","*Unknown","66606",20177000500
348,"823 SW Mulvane","Topeka","SHAWNEE","WELLNESS CLINIC","Internal Medicine","*Unknown","66606",20177000500
349,"901 SW Garfield Ave","Topeka","SHAWNEE","901 INTERNAL MED","Internal Medicine","*Unknown","66606",20177000500
350,"901 SW Garfield Ave","Topeka","SHAWNEE","901 ALLERGY","Allergy","*Unknown","66606",20177000500
351,"901 SW Garfield Ave","Topeka","SHAWNEE","901 XRAY","Radiology","*Unknown","66606",20177000500
352,"901 SW Garfield Ave","Topeka","SHAWNEE","901 LAB","Lab","*Unknown","66606",20177000500
353,"901 SW Garfield Ave","Topeka","SHAWNEE","901 ULTRASOUND","Radiology","*Unknown","66606",20177000500
354,"901 SW Garfield Ave","Topeka","SHAWNEE","901 RHEUMATOLOGY","Rheumatology","*Unknown","66606",20177000500
355,"901 SW Garfield Ave","Topeka","SHAWNEE","901 INFECTIOUS DISEASE","Infectious Diseases","*Unknown","66606",20177000500
356,"901 SW Garfield Ave","Topeka","SHAWNEE","901 NEUROLOGY","Neurology","*Unknown","66606",20177000500
357,"901 SW Garfield Ave","Topeka","SHAWNEE","901 NEUROLOGY LAB","Lab","*Unknown","66606",20177000500
358,"901 SW Garfield Ave","Topeka","SHAWNEE","901 FAMILY PRACTICE","Family Medicine","*Unknown","66606",20177000500
359,"901 SW Garfield Ave","Topeka","SHAWNEE","901 BARIATRICS","Bariatrics","*Unknown","66606",20177000500
360,"901 SW Garfield Ave","Topeka","SHAWNEE","901 NEPHROLOGY","Nephrology","*Unknown","66606",20177000500
361,"901 SW Garfield Ave","TOPEKA","SHAWNEE","901 TREATMENT ROOM","*Unspecified","*Unknown","66606",20177000500
362,"901 SW Garfield Ave","Topeka","SHAWNEE","901 LAB EMP IH","Lab","*Unknown","66606",20177000500
363,"901 SW Garfield Ave","Topeka","SHAWNEE","901 LAB SPECIMEN ONLY","Lab","*Unknown","66606",20177000500
364,"901 SW Garfield","TOPEKA","SHAWNEE","COTTON O'NEIL CARE","Internal Medicine","*Unknown","66606",20177000500
365,"2200 Harvard Road Suite B","Lawrence","DOUGLAS","LAWRENCE X-RAY","Radiology","*Unknown","66049",20045000702
366,"2200 Harvard Road Suite B","Lawrence","DOUGLAS","LAWRENCE LAB","Lab","*Unknown","66049",20045000702
367,"2200 Harvard Road Suite B","Lawrence","DOUGLAS","LAWRENCE ENDOCRINOLOGY","Endocrinology","*Unknown","66049",20045000702
368,"2200 Harvard Road Suite B","Lawrence","DOUGLAS","LAWRENCE RHEUMATOLOGY","Rheumatology","*Unknown","66049",20045000702
369,"2200 Harvard Road Suite B","Lawrence","DOUGLAS","LAWRENCE PEDS ENDOCRINOLOGY","Pediatric Endocrinology","*Unknown","66049",20045000702
370,"2200 Harvard Road Suite B","Lawrence","DOUGLAS","LAWRENCE NEPHROLOGY","Nephrology","*Unknown","66049",20045000702
371,"118 W 4th St","Lebo","LYON","LEBO CLINIC","Family Medicine","*Unknown","66856",20139010300
372,"118 W 4th","Lebo","LYON","LEBO X-RAY","Radiology","*Unknown","66856",20139010300
373,"118 W 4th St","LEBO","COFFEY","LEBO LAB","Lab","*Unknown","66856-0507",NA
374,"407 E Wyandotte St","Meriden","JACKSON","MERIDEN CLINIC","Family Medicine","*Unknown","66512",20177003302
375,"407 E Wyandotte St","Meriden","JACKSON","MERIDEN X-RAY","Radiology","*Unknown","66512",20177003302
376,"407 E Wyandotte St","Meriden","JACKSON","MERIDEN LAB","Lab","*Unknown","66512",20177003302
377,"1500 SW 10th Ave","Topeka","SHAWNEE","MATERNAL FETAL MEDICINE CLINIC","Maternal and Fetal Medicine","*Unknown","66604",20177003603
378,"1130 N Kansas Ave","Topeka","SHAWNEE","NORTH CLINIC","Family Medicine","*Unknown","66608",20177000700
379,"1130 N Kansas Ave","Topeka","SHAWNEE","NORTH FAMILY PRACTICE","Family Medicine","*Unknown","66608",20177000700
380,"1130 N Kansas Ave","Topeka","SHAWNEE","NORTH CLINIC XRAY","Radiology","*Unknown","66608",20177000700
381,"1130 N Kansas Ave","Topeka","SHAWNEE","NORTH LAB","Lab","*Unknown","66608",20177000700
382,"1130 N Kansas Ave","Topeka","SHAWNEE","NORTH EXPRESS CARE","Urgent Care","*Unknown","66608",20177000700
383,"1130 N Kansas Ave","Topeka","SHAWNEE","NORTH EXPRESS LAB","Lab","*Unknown","66608",20177000700
384,"909 SW Mulvane St","Topeka","SHAWNEE","KOSM ORTHO","Orthopedic Surgery","*Unknown","66606",20177000500
385,"909 SW Mulvane St","Topeka","SHAWNEE","KOSM PHYSICAL THERAPY","Physical Therapy","*Unknown","66606",20177000500
386,"909 SW Mulvane St","Topeka","SHAWNEE","KOSM XRAY","Radiology","*Unknown","66606",20177000500
387,"909 SW Mulvane St","Topeka","SHAWNEE","KOSM LAB","Lab","*Unknown","66606",20177000500
388,"131 W Market St Ste B","Osage City","OSAGE","OSAGE CLINIC","Family Medicine","*Unknown","66523",20139010400
389,"131 W Market St Ste B","Osage City","OSAGE","OSAGE ALLERGY","Allergy","*Unknown","66523",20139010400
390,"131 W Market St Ste B","Osage City","OSAGE","OSAGE ORTHOPEDICS","Orthopedic Surgery","*Unknown","66523",20139010400
391,"131 W Market St Ste B","Osage City","OSAGE","OSAGE XRAY","Radiology","*Unknown","66523",20139010400
392,"131 W Market St Ste B","Osage City","OSAGE","OSAGE LAB","Lab","*Unknown","66523",20139010400
393,"131 W Market St Ste B","Osage City","OSAGE","OSAGE EXPRESS CARE","Urgent Care","*Unknown","66523",20139010400
394,"131 W Market St Ste B","Osage City","OSAGE","OSAGE EXPRESS LAB","Lab","*Unknown","66523",20139010400
395,"131 W Market St Ste B","OSAGE CITY","OSAGE","OSAGE DIABETES LEARNING CENTER","Endocrinology","*Unknown","66523",20139010400
396,"209 W Jefferson St","Oskaloosa","JEFFERSON","OSKALOOSA CLINIC","Family Medicine","*Unknown","66066",20087020300
397,"209 W Jefferson St","Oskaloosa","JEFFERSON","OSKALOOSA ALLERGY","Allergy","*Unknown","66066",20087020300
398,"209 W Jefferson St","Oskaloosa","JEFFERSON","OSKALOOSA XRAY","Radiology","*Unknown","66066",20087020300
399,"209 W Jefferson St","Oskaloosa","JEFFERSON","OSKALOOSA LAB","Lab","*Unknown","66066",20087020300
400,"1500 SW 10th Ave","Topeka","SHAWNEE","LTC X-RAY","Radiology","*Unknown","66604",20177003603
401,"1500 SW 10th Ave","Topeka","SHAWNEE","LTC LAB","Lab","*Unknown","66604",20177003603
402,"1500 SW 10th Ave","Topeka","SHAWNEE","LONG TERM CARE","Internal Medicine","*Unknown","66604",20177003603
403,"1979 Milky Way","VERONA","*Unspecified","EMH HEM ONC","Hematology and Oncology","HOD","53593",55025012700
404,"1979 Milky Way","VERONA","*Unspecified","EMH CHEMO INFUSION","Oncology","HOD","53593",55025012700
405,"423 Main St","Rossville","SHAWNEE","ROSSVILLE CLINIC","Family Medicine","*Unknown","66533",20085982800
406,"423 Main St","Rossville","SHAWNEE","ROSSVILLE INTERNAL MEDICINE","Internal Medicine","*Unknown","66533",20085982800
407,"423 Main St","Rossville","SHAWNEE","ROSSVILLE X-RAY","Radiology","*Unknown","66533",20085982800
408,"423 Main St","Rossville","SHAWNEE","ROSSVILLE LAB","Lab","*Unknown","66533",20085982800
409,"3707 SW 6th Ave","Topeka","SHAWNEE","SV WEST PSYCH","Psychiatry","*Unknown","66606",20177000500
410,NA,NA,"*Unspecified","SV WEST ADDICTION MEDICINE","Addiction Medicine","*Unknown",NA,NA
411,"3707 SW 6th Ave","Topeka","SHAWNEE","SV WEST LAB","Lab","*Unknown","66606",20177000500
412,"6725 SW 29 St","Topeka","SHAWNEE","URISH CLINIC","Family Medicine","*Unknown","66614",20177003603
413,"6725 SW 29 St","Topeka","SHAWNEE","URISH XRAY","Radiology","*Unknown","66614",20177003603
414,"6725 SW 29 St","Topeka","SHAWNEE","URISH LAB","Lab","*Unknown","66614",20177003603
415,"6725 SW 29 St","Topeka","SHAWNEE","URISH EXPRESS CARE","Urgent Care","Normal","66614",20177003603
416,"6725 SW 29th ST","TOPEKA","SHAWNEE","URISH EXPRESS LAB","Lab","*Unknown","66614",20177003603
417,"6725 SW 29 St","Topeka","SHAWNEE","URISH LAB EMP IH","Lab","*Unknown","66614",20177003603
418,"1704 Commercial Circle","Wamego","POTTAWATOMIE","WAMEGO CLINIC","Family Medicine","*Unknown","66547",20149000200
419,"1704 Commercial Circle","Wamego","POTTAWATOMIE","WAMEGO ALLERGY","Allergy","*Unknown","66547",20149000200
420,"1704 Commercial Circle","Wamego","POTTAWATOMIE","WAMEGO ULTRASOUND","Radiology","*Unknown","66547",20149000200
421,"1704 Commercial Circle","Wamego","POTTAWATOMIE","WAMEGO XRAY","Radiology","*Unknown","66547",20149000200
422,"1704 Commercial Circle","Wamego","POTTAWATOMIE","WAMEGO LAB","Lab","*Unknown","66547",20149000200
423,"1704 Commercial Circle","Wamego","POTTAWATOMIE","WAMEGO CARDIOLOGY","Cardiology","*Unknown","66547-9690",NA
424,"1704 Commercial Circle","Wamego","POTTAWATOMIE","WAMEGO LAB EMP IH","Lab","*Unknown","66547",20149000200
425,"2600 NW Rochester R","Topeka","SHAWNEE","WALMART NORTH CLINIC","Family Medicine","*Unknown","66617",20177003301
426,"2600 NW Rochester R","Topeka","SHAWNEE","WALMART NORTH LAB","Lab","*Unknown","66617",20177003301
427,"1504 SW 8th Street","Topeka","SHAWNEE","OCCUPATIONAL MEDICINE","Occupational Medicine","*Unknown","66604",20177003603
428,NA,NA,"*Unspecified","LIFELINE","*Unspecified","*Unknown",NA,NA
429,"1500 SW 10th Ave","Topeka","SHAWNEE","HOSPITALIST","Internal Medicine","*Unknown","66604",20177003603
430,NA,NA,"*Unspecified","PEDS HOSPITALIST","Pediatrics","*Unknown",NA,NA
431,"1500 SW 10th Ave","TOPEKA","SHAWNEE","SV PICU PROVIDERS","Pediatric Critical Care Medicine","*Unknown","66604",20177003603
